"country","year","militaryexpenditures","lifeExp","GDPpercap","lit","HIV","HC"
"Brazil",2003,1.52487017249939,71.7,7467984.83861418,NA,"0.4",213.61277937
"Brunei",2003,3.7114242734467,76.5,37793051.8386272,NA,NA,582.93572073
"Bulgaria",2003,2.75328630404747,72.3,3796659.9847256,NA,"0.06",200.8137362
"Burkina Faso",2003,1.03144779703082,54.5,470292.046364592,21.8229162428494,"1.7",17.60530419
"Burundi",2003,5.71892519886218,51.3,257215.586336542,NA,"4.5",6.30702577
"Cambodia",2003,1.45669061016871,62.4,701777.970423324,NA,"0.9",29.97632802
"Cameroon",2003,1.38941518251863,54.3,1251563.85565108,NA,"5.5",40.33022299
"Canada",2003,1.1500401838152,79.8,48851750.776744,NA,"0.2",2676.79495045
"Cape Verde",2003,0.710453146200863,68.9,2742313.86014646,NA,NA,80.89749223
"Central African Republic",2003,1.31836139784823,45.2,436726.280696582,NA,"7.8",11.85731278
"Chad",2003,1.49633642773192,52.1,420552.56626143,NA,"3.4",17.27952921
"Chile",2003,3.41892603004339,77.8,10911853.4943144,NA,"0.3",345.89237298
"China",2003,2.12041051500972,70.9,2417987.92194986,NA,NA,61.15801551
"Colombia",2003,3.45412787833128,74.5,5184752.53028392,NA,"0.8",174.91479044
"Congo, Dem. Rep.",2003,1.38811552101381,54.9,170565.249660829,NA,NA,5.4578325
"Congo, Rep.",2003,1.90609311940152,55,2094348.74068174,NA,"3.7",26.96340286
"Cote d'Ivoire",2003,1.55306165728065,52.6,1157934.26656155,NA,"5.7",29.72774894
"Croatia",2003,2.07791361161584,75.1,11103142.0785856,NA,"0.06",495.37920285
"Cuba",2003,3.50681726390262,76.9,5924538.35812062,NA,"0.06",201.87752959
"Cyprus",2003,2.16815384615385,79,27904130.682,NA,NA,1234.93606602
"Czech Republic",2003,1.97886468060981,75.6,12591769.9824733,NA,"0.06",666.17218713
"Denmark",2003,1.5046166565169,77.6,60321402.4723072,NA,"0.1",3751.23129125
"Djibouti",2003,6.71367991431962,60.3,1528193.52250546,NA,"2.8",50.08479836
"Dominican Republic",2003,0.777360240612736,73.5,5731694.56071848,NA,"0.9",132.60474163
"Ecuador",2003,2.60124629617199,73.7,2806985.98418064,NA,"0.5",144.95173202
"Egypt",2003,3.34083832540181,69.8,3054548.51597126,NA,"0.06",58.07410411
"El Salvador",2003,1.1032319379,72.6,4655288.43272392,NA,"0.8",183.10650284
"Eritrea",2003,20.8661091330628,59.9,371624.997846202,NA,"1.1",7.70160681
"Estonia",2003,1.74333951641075,71.5,10234483.2473606,NA,"0.9",408.86516384
"Ethiopia",2003,3.26423470119126,54.3,246507.335313028,NA,NA,5.92334399
"Fiji",2003,1.6102762500652,64.6,4381263.81634738,NA,"0.1",94.21143946
"Finland",2003,1.37840047824862,78.5,49650018.0460858,NA,"0.1",2568.22029219
"France",2003,2.56212317411568,79.6,44197983.5081316,NA,"0.4",3158.75633408
"Gabon",2003,1.79023045665085,59.4,8030214.66083002,NA,"5.4",153.52928006
"Gambia",2003,0.410205891845258,64.4,1208136.32915675,NA,"0.8",15.14289327
"Georgia",2003,1.06841439409775,71.7,1734168.00748341,NA,"0.1",74.11171636
"Germany",2003,1.44633294528522,78.8,46234723.7656476,NA,"0.1",3208.9764495
"Ghana",2003,0.69833141115849,60.2,552810.398333494,NA,"2.1",17.95303337
"Greece",2003,2.61141387405655,79.3,25775546.3394052,NA,"0.1",1576.8087706
"Guatemala",2003,0.81588516933352,70.1,3475242.19595812,NA,"0.6",114.87610791
"Guinea",2003,2.44119925740765,55.1,756195.729277426,29.7040169133192,"1.6",21.64500386
"Guinea-Bissau",2003,1.57929608724145,52.8,303159.608042992,NA,"2.3",20.36264961
"Guyana",2003,1.87494786351872,63.7,1967700.66567188,NA,"1.3",55.69764551
"Honduras",2003,0.998474704186549,70.8,2395829.53860696,NA,"1.1",79.69370658
"Hungary",2003,1.67774794332053,72.7,10308670.1924375,NA,"0.06",689.72500193
"India",2003,2.68155993930826,62.8,1010497.87257151,NA,"0.4",23.6566076
"Indonesia",2003,0.987051254200679,68.2,1688366.97146369,NA,"0.06",26.81440356
"Iran",2003,2.74088537638157,70.1,3553456.986891,NA,"0.2",96.64595431
"Ireland",2003,0.606462766569305,79.1,56400153.3337008,NA,"0.2",2908.08055186
"Israel",2003,9.61957627902674,79.1,37601853.0449368,NA,"0.2",1367.5729399
"Italy",2003,1.99686979464847,80.1,39202510.484896,NA,"0.3",2183.51499526
"Jamaica",2003,0.583560007178875,74.8,NA,NA,"1.8",162.43629194
"Japan",2003,0.993074537921656,81.7,75823379.8603288,NA,"0.06",2691.77029205
"Jordan",2003,6.00243416685107,74,3802938.71227168,89.8923242488958,NA,185.9062966
"Kazakhstan",2003,1.02992745863145,65.3,3342414.14874312,NA,"0.1",76.25206654
"Kenya",2003,1.65014110491243,55.8,807357.77174396,NA,"7.5",19.61219562
"South Korea",2003,2.46169505250656,77.7,25528543.9700586,NA,"0.06",696.92070859
"Kuwait",2003,6.53956683255064,78.5,43173663.9374544,NA,NA,727.18238892
"Kyrgyz Republic",2003,2.87105510857936,66,612190.85544571,NA,"0.06",20.82518398
"Lao",2003,0.540482631613489,58.4,736926.249661732,NA,"0.1",17.62598519
"Latvia",2003,1.68940638952268,70.8,8307868.17155386,NA,"0.5",295.1813912
"Lebanon",2003,4.59785301403798,76.9,9731410.04644408,NA,"0.2",419.87723857
"Lesotho",2003,2.88892716965567,45.4,807631.586182876,NA,"24.1",32.99371681
"Liberia",2003,0.178704199289815,55.2,376806.155597286,NA,"2.6",6.87571772
"Libya",2003,2.27272727272727,75.1,13058721.7925879,NA,NA,190.97711335
"Lithuania",2003,1.69770046735043,72.1,8325157.3082663,NA,"0.06",351.07665755
"Luxembourg",2003,0.681264830090229,79.1,97371362.4159056,NA,"0.3",4949.0897573
"Macedonia, FYR",2003,2.43527950560575,73.4,3502353.29997552,NA,NA,218.47578214
"Madagascar",2003,1.32474890554922,60.1,468016.587920416,NA,"0.2",11.45986138
"Malawi",2003,0.540974592395963,47,292731.472294232,NA,"13",12.67205666
"Malaysia",2003,2.61480673115727,73.9,8388521.59811924,NA,"0.4",185.00740433
"Mali",2003,2.03514054189606,55.5,490924.165512466,24,"1.4",21.31244621
"Malta",2003,0.666570342543401,80.1,20125922.6072632,NA,"0.1",1074.78447293
"Mauritania",2003,3.98895739842144,65.5,976983.817240116,NA,"0.7",23.86559725
"Mauritius",2003,0.194221019034872,71.9,8137573.4278494,NA,"0.5",183.46449914
"Mexico",2003,0.463405442373593,74.9,11418839.1244511,NA,"0.3",396.96160206
"Moldova",2003,0.416381264465176,69.9,869614.281184322,NA,"0.4",45.67758423
"Mongolia",2003,1.52530881708226,63.1,1055643.54971256,NA,"0.06",27.4570274
"Morocco",2003,3.6514115730754,72.3,2900245.4486,NA,"0.1",87.89555503
"Mozambique",2003,1.28139565898228,52.9,556272.243609396,48.1588399180961,"10.6",13.34501943
"Namibia",2003,2.62438344413468,52.4,4301681.29978888,NA,"16.5",160.17612312
"Nepal",2003,1.59234180699712,66.8,458416.687644506,NA,"0.5",NA
"Netherlands",2003,1.55238025348835,78.7,48579478.3824316,NA,"0.2",3242.74456902
"New Zealand",2003,1.03362615344995,79.1,29059339.3020268,NA,"0.1",1601.80433396
"Nicaragua",2003,0.860253234019545,76.3,2054262.5862881,NA,"0.1",61.55284211
"Niger",2003,0.900787401574236,54.4,344773.870720254,NA,"1",7.89852466
"Nigeria",2003,0.868158157063518,55.6,798123.980696192,54.7731785550634,"3.7",38.36224218
"Norway",2003,2.00885440971335,79.5,77079803.6204736,NA,"0.1",4937.0685114
"Oman",2003,12.1936496438488,75.6,18808888.6241419,81.3633124338177,"0.06",293.40491829
"Pakistan",2003,4.24558950933291,62.8,1065994.71497923,NA,"0.1",15.66062562
"Papua New Guinea",2003,0.547450479996278,57.7,1236416.60398878,NA,"0.7",25.19161358
"Paraguay",2003,0.824322744476593,74.1,2489009.23191732,NA,"0.3",70.03732844
"Peru",2003,1.44875337840784,76.2,4335468.32821622,NA,"0.5",102.81715505
"Philippines",2003,1.55084483271363,69.1,2204431.94240836,92.5906900949412,"0.06",33.10843522
"Poland",2003,1.91435511340725,74.9,9561306.29714538,NA,"0.1",354.32066483
"Portugal",2003,1.92023932245872,77.6,22877358.7242564,NA,"0.5",1509.54415579
"Qatar",2003,4.00172770040741,75.2,62268060.360041,NA,"0.06",1529.95036849
"Romania",2003,2.10108268596644,71.6,3983298.0739477,NA,"0.1",145.96243405
"Russia",2003,4.30034787004124,64.7,4242578.06553182,NA,"0.8",166.59652487
"Rwanda",2003,2.44811605883538,55.5,490212.799282208,NA,"3.4",13.21705968
"Saudi Arabia",2003,8.73711237708911,77.4,18289890.3885013,NA,NA,386.58582378
"Senegal",2003,1.41232444040379,61.3,1020426.72750341,NA,"0.7",35.96152973
"Serbia",2003,3.73676676499921,72.7,1830769.04670431,NA,"0.1",230.25269061
"Seychelles",2003,1.73431637499016,71.5,13826020.4913177,NA,NA,414.91405318
"Sierra Leone",2003,2.87236725631107,51.7,442587.864273322,NA,"1.3",16.28152628
"Singapore",2003,4.92301434433584,79.3,50221000.6689222,NA,"0.1",894.57095776
"Slovak Republic",2003,1.87629498518798,73.9,12108997.7366673,NA,"0.06",359.87641463
"Slovenia",2003,1.42883973978326,76.8,22026523.318068,NA,"0.06",1257.16073026
"South Africa",2003,1.63712332136512,53.7,6318475.70344488,NA,"18",319.52195326
"Spain",2003,1.09656459987588,79.6,30331854.7046148,NA,"0.4",1719.46971303
"Sri Lanka",2003,2.86973488697744,74,1847270.8790709,NA,"0.06",37.08873197
"Sudan",2003,2.23914929520956,63.5,801790.66616,NA,"0.5",18.67144711
"Swaziland",2003,1.72546559050851,44,3162640.75853172,NA,"25.1",97.86106917
"Sweden",2003,1.68586413356769,80.2,58626042.177971,NA,"0.1",3270.81123433
"Switzerland",2003,1.00609719556289,80.6,70789257.4288038,NA,"0.3",4940.31051229
"Syria",2003,6.24672419362797,75.1,2476799.1516761,NA,NA,60.42429278
"Tajikistan",2003,2.24893861531213,66.9,359856.545862556,NA,"0.1",10.94277209
"Tanzania",2003,1.07375348371058,55.9,692144.86074,NA,"6.6",11.88060422
"Thailand",2003,1.35026225337646,72.1,4328602.8367691,NA,"1.5",78.15870432
"Togo",2003,1.72264309264784,56.4,512142.164806928,NA,"3.5",19.060569
"Tunisia",2003,1.48417026401269,75.7,4908670.16941696,NA,"0.06",151.71787299
"Turkey",2003,3.3919648284779,75.1,8469358.35385492,NA,"0.06",241.55776793
"Uganda",2003,2.40286146502078,51.2,566156.59681203,NA,"6.6",18.08764268
"Ukraine",2003,2.8483900891735,67.7,1643426.73860007,NA,"1.1",72.95949739
"United Arab Emirates",2003,5.39677047794649,74.1,69338657.0952914,NA,NA,967.45140318
"United Kingdom",2003,2.52325482407602,78.4,54210365.4152194,NA,"0.2",2425.91590214
"United States",2003,3.74435717313086,77.3,72042628.1642982,NA,"0.5",5981.68105823
"Uruguay",2003,2.29993918109981,75,12357717.205308,NA,"0.5",262.411791
"Uzbekistan",2003,0.538399024786672,68.1,1215450.74565637,NA,"0.06",20.8370834
"Venezuela",2003,1.18306312819637,73.5,7932999.45806186,NA,NA,190.03437523
"Vietnam",2003,2.12864113495148,72.8,951938.542841722,NA,"0.3",25.40120384
"Yemen",2003,6.84992372517366,63.7,1110841.46406275,NA,NA,36.35206236
"Zimbabwe",2003,3.40076803855477,45.3,813757.124882072,NA,"21.1",NA
"Afghanistan",2004,1.99481776127256,51.8,NA,NA,NA,20.66559434
"Albania",2004,1.35350745492471,75.9,2908045.707944,NA,NA,160.90988059
"Algeria",2004,3.29704404866443,74.4,4086271.42602004,NA,"0.1",88.98532327
"Angola",2004,4.13413768464401,54.5,706462.93231364,NA,"1.9",25.86101427
"Argentina",2004,0.957235116551374,75,14984499.0153053,NA,"0.4",332.44966196
"Armenia",2004,2.74116858899631,71.8,1950093.63318285,NA,"0.1",64.12591148
"Australia",2004,1.88507415595808,80.9,46996523.9824764,NA,"0.1",2871.99816521
"Austria",2004,0.919440991806707,79.4,49890095.5327548,NA,"0.2",3682.78390801
"Azerbaijan",2004,2.62593343727653,67.8,1890938.34691289,NA,"0.06",80.89105277
"Bahrain",2004,4.26085927328678,75.7,29577780.1574152,NA,NA,660.50492601
"Bangladesh",2004,1.19018623426337,66.8,835907.367628946,NA,"0.06",NA
"Belarus",2004,1.35822274853076,68.5,3402901.81142456,NA,"0.2",154.4034069
"Belgium",2004,1.17856272336218,79,47500919.6239856,NA,"0.2",3522.12807948
"Belize",2004,0.899362554860928,69.9,7426467.5771027,NA,"2.4",168.36567138
"Benin",2004,1.03357964643158,58.2,716492.796899332,NA,"1.3",24.97867046
"Bolivia",2004,1.92887400992158,69.8,2084828.86317036,NA,"0.2",52.11224368
"Bosnia and Herzegovina",2004,1.99544228313058,76.9,3532602.51327758,NA,NA,242.85773644
"Botswana",2004,3.12570493242816,46.9,7731723.27611268,NA,"25.8",451.60759554
"Brazil",2004,1.47823999818697,72,7798510.71049336,88.6162425254196,"0.4",257.40493152
"Brunei",2004,2.53272674322409,76.7,37218305.286376,NA,NA,666.8825756
"Bulgaria",2004,2.57384980368737,72.5,4073108.45370348,NA,"0.1",238.26425575
"Burkina Faso",2004,1.12263865957447,55.1,478023.901128378,NA,"1.6",22.63921202
"Burundi",2004,4.99216247149075,53,261958.036664228,NA,"4.2",9.58782555
"Cambodia",2004,1.26875496765141,63.2,764380.651521678,73.6099547737819,"0.8",32.27801211
"Cameroon",2004,1.40390768037292,54.4,1269018.74126804,NA,"5.4",43.43561524
"Canada",2004,1.14253090465146,80.1,49873650.7820502,NA,"0.2",3036.64079748
"Cape Verde",2004,0.698044078307636,69.1,2818313.61224384,79.99211,NA,100.9372815
"Central African Republic",2004,1.18961382703708,45.4,434151.055114474,NA,"7.2",12.91477911
"Chad",2004,1.14477306053148,52.6,542948.15455759,28.3814337012901,"3.4",23.76588462
"Chile",2004,3.48522826883812,78,11447380.2894577,NA,"0.3",419.86081044
"China",2004,2.07032424867964,71.4,2646439.8573716,NA,NA,70.11874165
"Colombia",2004,3.46501517406308,74.7,5377016.85207378,92.8037765497774,"0.7",205.63621876
"Congo, Dem. Rep.",2004,2.11370895354473,55.9,176486.105515265,NA,NA,6.48525117
"Congo, Rep.",2004,1.63083312973369,55.8,2116473.1597824,NA,"3.7",34.21913702
"Cote d'Ivoire",2004,1.62622978045222,52.8,1160336.57765288,NA,"5.3",36.86569398
"Croatia",2004,1.71767296145113,75.3,11564132.8650927,NA,"0.06",613.97806746
"Cuba",2004,3.41074476216403,77,6251409.62993538,NA,"0.1",205.90161753
"Cyprus",2004,2.14168678375492,79.1,28413918.156,NA,NA,1341.17278008
"Czech Republic",2004,1.79166672356557,75.9,13177791.5842175,NA,"0.06",770.88327586
"Denmark",2004,1.46237160512352,77.8,61547411.5780004,NA,"0.1",4382.21584871
"Djibouti",2004,5.60844772967265,60.4,1558487.8072092,NA,"2.7",47.42566031
"Dominican Republic",2004,0.70800214028739,73.1,5721303.93375634,NA,"0.9",126.06781435
"Ecuador",2004,2.17487049258856,73.9,3003593.79411506,NA,"0.4",163.31791937
"Egypt",2004,3.02575724758719,69.9,3120767.87900428,NA,"0.06",58.84837863
"El Salvador",2004,1.02542678642639,72.8,4725495.33483608,79.82584,"0.8",189.3248266
"Estonia",2004,1.70361723728577,72,10918077.382903,NA,"1",517.19803465
"Ethiopia",2004,3.09943516128787,55.2,273237.459532542,35.9,NA,5.99189911
"Fiji",2004,1.71575938748871,64.7,4603540.96201474,NA,"0.1",119.11142053
"Finland",2004,1.39952451630699,78.8,51548129.5493318,NA,"0.1",2968.72720411
"France",2004,2.57856530293642,80.2,44990489.6261966,NA,"0.4",3630.42719502
"Gabon",2004,1.71408981830648,59.4,7976725.77836772,83.80069,"5.4",160.06792822
"Gambia",2004,0.333698103340559,64.7,1255519.96011451,NA,"1",17.24669004
"Georgia",2004,1.37414433727014,71.5,1840250.09954795,NA,"0.1",96.75202342
"Germany",2004,1.39408844559821,79.2,46781725.3048766,NA,"0.1",3527.97925712
"Ghana",2004,0.634639208861596,60.5,569698.309727396,NA,"2.1",25.81905572
"Greece",2004,2.7497055957605,79.4,26808459.0768274,NA,"0.1",1805.3126866
"Guatemala",2004,0.479415837315775,70.2,3496299.34455988,NA,"0.6",122.84051541
"Guinea",2004,2.23102099856577,55.6,761236.152947256,NA,"1.5",21.93895908
"Guyana",2004,1.7907833011066,64.2,2024814.1608643,NA,"1.2",80.24661531
"Honduras",2004,0.682940611028264,71,2494646.89779362,NA,"1",85.09728331
"Hungary",2004,1.50365704980272,72.9,10827145.3246839,99.02997,"0.06",812.50986227
"India",2004,2.82831859389694,63.2,1073209.75992436,NA,"0.39",26.43529895
"Indonesia",2004,0.945716156570129,66.7,1751458.31513621,90.384789355174,"0.1",27.07512836
"Iran",2004,3.05249098171308,71.5,3689041.14444458,NA,"0.2",116.75083306
"Iraq",2004,2.38295967478277,66.3,1423265.27406168,NA,NA,62.4109394
"Ireland",2004,0.589133035721014,79.3,57874662.8601536,NA,"0.2",3449.25215934
"Israel",2004,8.72213956833518,79.5,38732671.6664712,NA,"0.2",1414.33142055
"Italy",2004,1.96576119078674,80.9,39489775.1220986,NA,"0.3",2570.22323864
"Jamaica",2004,0.538023526961073,75,NA,NA,"1.8",183.41494866
"Japan",2004,0.974340578088891,81.9,77587243.2071612,NA,"0.06",2912.80548342
"Jordan",2004,5.14172128874042,74.1,4030097.25448776,NA,NA,202.60398763
"Kazakhstan",2004,0.98805235171536,65.3,3637917.63115422,NA,"0.1",113.3777724
"Kenya",2004,1.61418283661441,56.2,826636.566617706,NA,"7.1",19.89318382
"South Korea",2004,2.46960699979574,78.2,26607640.0050542,NA,"0.06",789.14176944
"Kuwait",2004,5.8057886624422,78.1,46214932.1516396,NA,NA,747.64336392
"Kyrgyz Republic",2004,2.84894454076885,66.2,647327.712461862,NA,"0.1",24.56674079
"Lao",2004,0.483047996290516,59.3,772018.181287984,NA,"0.1",19.43193485
"Latvia",2004,1.66790997698015,71.2,9077695.56397928,NA,"0.5",386.903805
"Lebanon",2004,4.38091758760313,77.1,10295381.3384832,NA,"0.2",452.55409542
"Lesotho",2004,2.54624071766946,44.2,818563.058673662,NA,"23.8",41.37764244
"Liberia",2004,0.682500028495647,57.9,351157.824847384,54.77813,"2.4",7.55627885
"Libya",2004,2.05990783410138,75.2,13363825.2577607,86.11627,NA,203.80099913
"Lithuania",2004,1.49287534809834,72.2,8985542.80762756,NA,"0.06",374.08279466
"Luxembourg",2004,0.688376633073401,79.5,100192843.818143,NA,"0.3",6107.19456572
"Macedonia, FYR",2004,2.45281910871975,73.6,3655008.872983,NA,NA,237.15107224
"Madagascar",2004,1.25067852091319,60.6,477992.225953812,NA,"0.2",9.16536035
"Malawi",2004,0.836394750337391,47.5,298865.94967011,NA,"12.5",16.45048459
"Malaysia",2004,2.26306196840826,74,8771939.07965764,NA,"0.4",190.21941375
"Mali",2004,2.11654232280288,56.2,486250.630184458,NA,"1.3",24.49686153
"Malta",2004,0.718113399103931,80.3,19890603.4486688,NA,"0.1",1249.37686939
"Mauritania",2004,3.82823964780195,65.9,1004374.06527897,NA,"0.7",28.59776165
"Mauritius",2004,0.171415191059856,72.1,8531359.37045692,NA,"0.6",220.02868655
"Mexico",2004,0.411833562901234,75.2,11737839.4820254,90.9537447233051,"0.3",439.94089291
"Moldova",2004,0.362140383282513,70.2,936368.985341152,NA,"0.4",61.16744631
"Mongolia",2004,1.39300354649278,63.4,1154208.91577957,NA,"0.06",30.32711932
"Morocco",2004,3.40227517994515,72.5,3005766.346,52.3062590298926,"0.1",98.73465172
"Mozambique",2004,1.36241802515034,53,584557.428540752,NA,"11",14.22585207
"Namibia",2004,2.52817544928419,52.5,4746856.93347418,NA,"16.2",209.25154132
"Nepal",2004,1.7932031545471,67,469566.652258196,NA,"0.5",NA
"Netherlands",2004,1.5375093651259,79.1,49493687.958179,NA,"0.2",3735.3731685
"New Zealand",2004,1.00172363685602,79.4,29706531.9940458,NA,"0.1",1973.78522296
"Nicaragua",2004,0.730792797755904,76.4,2136026.722344,NA,"0.2",66.25797668
"Niger",2004,1.03546626984127,55.2,333328.859204928,NA,"0.9",9.03538905
"Nigeria",2004,0.728138566525045,56.1,861159.483072998,NA,"3.7",44.81725086
"Norway",2004,1.87955125820681,79.8,79660824.084478,NA,"0.1",5436.26786695
"Oman",2004,12.0586065141773,75.8,19101926.3885262,NA,"0.06",309.42114662
"Pakistan",2004,4.11305220385138,63.1,1124567.98399654,NA,"0.1",17.5233625
"Papua New Guinea",2004,0.62202992218117,57.7,1239078.2485708,NA,"0.7",30.89456665
"Paraguay",2004,0.876646185343955,73.8,2527839.75312396,NA,"0.3",79.74667937
"Peru",2004,1.4279004792794,76.7,4496820.8589832,87.669848495425,"0.5",111.73724092
"Philippines",2004,1.36062655036534,69.1,2306044.7641685,NA,"0.06",35.13044653
"Poland",2004,1.89056588263544,75,10078234.3003188,99.61789,"0.1",410.72779032
"Portugal",2004,2.00652992884052,78.2,23099598.8810842,NA,"0.5",1773.96851598
"Qatar",2004,2.92633003174383,75.8,68760385.6787806,88.96238968375,"0.06",1648.4741923
"Romania",2004,2.0270189573024,72,4329269.11218336,NA,"0.1",191.00204435
"Russia",2004,3.85266134256679,65.1,4570726.46117808,NA,"0.8",212.43293688
"Rwanda",2004,1.97308787944043,57.6,515432.001558296,NA,"3.2",14.42292457
"Saudi Arabia",2004,8.35283578210234,77.5,18523843.8689402,82.8577418357768,NA,398.47888272
"Senegal",2004,1.33940250233075,61.7,1051698.61104533,NA,"0.7",43.2949363
"Serbia",2004,3.12548978367387,72.9,2005704.99294914,NA,"0.1",274.47141795
"Seychelles",2004,2.27597495388293,71.7,13480759.4887544,NA,NA,435.55404333
"Sierra Leone",2004,2.09497308398461,52,454501.04225849,34.8267901312422,"1.4",29.91826385
"Singapore",2004,4.47543680788223,79.8,54137948.2079806,NA,"0.1",921.46927148
